t-30,t,t-29,t-28,t-27,t-26,t-25,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1
-154720842.0,153906128.0,-37163885.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0
-37163885.0,78733788.0,73222994.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0
73222994.0,6709095.0,168729886.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0
168729886.0,-77107352.0,7581656.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0
7581656.0,-150338520.0,-17339413.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0
-17339413.0,-37951544.0,-126303114.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0
-126303114.0,-58981324.0,-128291064.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0
-128291064.0,88181123.0,-75133226.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0
-75133226.0,89952669.0,200089408.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0,88181123.0
200089408.0,-69709902.0,95903314.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0,88181123.0,89952669.0
95903314.0,8679384.0,33234224.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0,88181123.0,89952669.0,-69709902.0
33234224.0,-19145838.0,31593714.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0,88181123.0,89952669.0,-69709902.0,8679384.0
31593714.0,-135632453.0,-83022113.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0,88181123.0,89952669.0,-69709902.0,8679384.0,-19145838.0
-83022113.0,-51445604.0,-169359986.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0,88181123.0,89952669.0,-69709902.0,8679384.0,-19145838.0,-135632453.0
-169359986.0,181306170.0,-112876452.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0,88181123.0,89952669.0,-69709902.0,8679384.0,-19145838.0,-135632453.0,-51445604.0
-112876452.0,155538838.0,217936595.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0,88181123.0,89952669.0,-69709902.0,8679384.0,-19145838.0,-135632453.0,-51445604.0,181306170.0
217936595.0,-69567955.0,69291506.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0,88181123.0,89952669.0,-69709902.0,8679384.0,-19145838.0,-135632453.0,-51445604.0,181306170.0,155538838.0
69291506.0,16989705.0,-124136840.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0,88181123.0,89952669.0,-69709902.0,8679384.0,-19145838.0,-135632453.0,-51445604.0,181306170.0,155538838.0,-69567955.0
-124136840.0,57637441.0,-192699837.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0,88181123.0,89952669.0,-69709902.0,8679384.0,-19145838.0,-135632453.0,-51445604.0,181306170.0,155538838.0,-69567955.0,16989705.0
-192699837.0,7979856.0,-9671084.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0,88181123.0,89952669.0,-69709902.0,8679384.0,-19145838.0,-135632453.0,-51445604.0,181306170.0,155538838.0,-69567955.0,16989705.0,57637441.0
-9671084.0,-99794522.0,-108802513.0,-37824441.0,161257088.0,195211845.0,16638169.0,23406371.0,-44101838.0,-122833157.0,50863849.0,153906128.0,78733788.0,6709095.0,-77107352.0,-150338520.0,-37951544.0,-58981324.0,88181123.0,89952669.0,-69709902.0,8679384.0,-19145838.0,-135632453.0,-51445604.0,181306170.0,155538838.0,-69567955.0,16989705.0,57637441.0,7979856.0
